,group_id,average,count,std,min,Q1,Q2,Q3,max
10403,7331.csv,3878.3919102571226,244.0,20187.47983410428,39.3700787,509.75,826.77082635,2071.8503915875,241181.1021162
10404,11410.csv,590.0,3.0,478.85279575251514,150.0,335.0,520.0,810.0,1100.0
10405,3157.csv,843.6495590643333,180.0,295.9543227239823,100.0,708.6614166,854.13385783,1000.0,2086.6141711
10406,2249.csv,1907.2024087541665,24.0,6003.220762533461,50.0,387.25,655.0,809.0,30000.0
10407,5526.csv,2609.4016448888,125.0,12411.620433857332,2.0,354.0,590.5511805,1173.22834526,120000.0
10408,5240.csv,1176.3400010623077,26.0,365.4052516725139,433.0708657,901.377952525,1350.0,1350.0,1875.0
10409,10068.csv,1837.275,4.0,545.6566403578964,1181.1,1570.275,1840.0,2107.0,2488.0
10410,11376.csv,70.83333333333333,6.0,42.743030620987405,50.0,50.0,50.5,63.0,157.0
10411,3631.csv,1021.7077859555554,9.0,303.96676851057214,551.1811018,787.401574,1050.0,1100.0,1496.0629906
10412,8764.csv,1260.82677075,2.0,722.4181472179018,750.0,1005.413385375,1260.82677075,1516.240156125,1771.6535415
10413,7457.csv,886.7520006104587,109.0,939.2481437493348,78.7401574,472.4409444,590.5511805,866.1417314,5826.7716476
10414,6991.csv,1192.9568191499998,31.0,1151.845078965531,314.9606296,590.5511805,708.6614166,1574.803148,6100.0
10415,1026.csv,597.4145436279412,34.0,1018.2714913643903,39.3700787,118.1102361,446.8503935,685.0,6000.0
10416,6749.csv,2400.5079467537735,53.0,4953.803393570922,39.37,700.0,900.0,1100.0,24580.0
10417,8770.csv,501.5812451227272,11.0,330.01536444587566,39.3700787,288.1102361,511.8110231,688.97637725,1122.04724295
10418,7443.csv,550.0,1.0,,550.0,550.0,550.0,550.0,550.0
10419,6985.csv,1161.36614115,2.0,27.766469467389054,1141.7322823,1151.549211725,1161.36614115,1171.1830705749999,1181.0
10420,1032.csv,398.94791505957784,135.0,256.81081838432374,20.0,233.1102361,390.0,500.0,1400.0
10421,5254.csv,444.06297221739135,23.0,374.929142809299,1.0,200.0,400.0,607.77559025,1475.0
10422,11362.csv,659.8291743156666,12.0,196.58649063188938,400.0,493.1102361,649.60566895,735.5894999999999,1050.0
10423,3625.csv,1780.149492177143,7.0,2405.6322511342887,275.5905509,574.80275552,839.0,1555.11810865,7086.614166
10424,11404.csv,544.5487730290179,112.0,350.5121141545209,39.3700787,275.5905509,423.228346025,787.401574,1570.0
10425,3143.csv,975.7860000000001,4.0,94.54007600307219,874.014,927.1635,964.565,1013.1875,1100.0
10426,5532.csv,1408.416396367647,51.0,1753.106070350163,65.0,312.5,890.0,1595.0,8100.0
10427,9308.csv,1494016.1310131538,51.0,10646165.081283959,39.3700787,513.779527035,787.401574,1712.595,76032000.0
10428,1754.csv,603.1840194432787,61.0,491.81906548300094,39.3700787,314.9606296,590.5511805,700.0,3500.0
10429,13213.csv,629.9212592,1.0,,629.9212592,629.9212592,629.9212592,629.9212592,629.9212592
10430,7325.csv,1512.9480389777777,9.0,820.2506452436685,472.44,866.1417314,1062.99,2362.204722,2362.204722
10431,1967.csv,1634.1607682064514,31.0,1490.3012088672174,100.0,800.0,975.0,2222.5,6300.0
10432,10929.csv,534.1957255285714,7.0,318.5892054265353,39.3700787,350.0,550.0,725.0,1000.0
10433,11389.csv,3340.62129644625,64.0,13133.418633117572,8.0,298.8188975625,500.0,776.25,94488.18888
10434,3816.csv,1850.3936989,1.0,,1850.3936989,1850.3936989,1850.3936989,1850.3936989,1850.3936989
10435,10097.csv,295.27559025,2.0,139.19424812309026,196.8503935,246.062991875,295.27559025,344.488188625,393.700787
10436,12858.csv,999.998,2.0,0.0,999.998,999.998,999.998,999.998,999.998
10437,9485.csv,47999.99995104,1.0,,47999.99995104,47999.99995104,47999.99995104,47999.99995104,47999.99995104
10438,12680.csv,2024.2113381921413,5321.0,3189.082015669401,1.0,600.0,1199.999998776,2200.0,120000.0
10439,8957.csv,1400.0,1.0,,1400.0,1400.0,1400.0,1400.0,1400.0
10440,559.csv,601.1666666666666,6.0,263.4618884519479,350.0,400.0,556.0,721.75,1020.0
10441,9491.csv,1177.5,4.0,825.0404030510667,600.0,750.0,855.0,1282.5,2400.0
10442,12694.csv,846.45669205,2.0,27.83884962461807,826.7716527,836.614172375,846.45669205,856.2992117250001,866.1417314
10443,3802.csv,1550.0,3.0,0.0,1550.0,1550.0,1550.0,1550.0,1550.0
10444,10083.csv,1198.267716,3.0,326.08924953694805,1010.0,1010.0,1010.0,1292.401574,1574.803148
10445,1973.csv,4251.96850355551,2.0,4955.31523877595,748.0314953,2499.999999427755,4251.96850355551,6003.937007683266,7755.905511811021
10446,4823.csv,1240.0,1.0,,1240.0,1240.0,1240.0,1240.0,1240.0
10447,10915.csv,738.8287398437501,8.0,318.47801816155635,275.5905509,515.88582635,744.488188625,968.6614165999999,1200.0
10448,3194.csv,724.8746914208162,49.0,294.0018375661067,220.47244072,500.0,700.0,925.19684945,1614.1732267
10449,1783.csv,1206.0291099106062,33.0,667.6135815226772,1.0,890.0,1259.8425184,1400.0,2800.0
10450,217.csv,633.1111111111111,9.0,91.09534077608531,550.0,598.0,600.0,600.0,825.0
10451,571.csv,1697.4854527302546,55.0,2577.1933480482626,59.05511805,442.6925,710.0,1117.5,12000.0
10452,12864.csv,605.0,2.0,714.177848998413,100.0,352.5,605.0,857.5,1110.0
10453,7494.csv,1278.4776897666668,3.0,976.4828283976157,354.3307083,767.71653465,1181.102361,1740.5511805,2300.0
10454,6952.csv,637.7001816153847,13.0,515.8797188912724,100.0,400.0,590.5511805,709.0,2100.0
10455,5283.csv,581.5144353033334,3.0,16.042360567397832,562.99212541,576.771652955,590.5511805,590.77559025,591.0
10456,4189.csv,1066.6666666666667,3.0,737.1114795831993,500.0,650.0,800.0,1350.0,1900.0
10457,5297.csv,594.358229912708,250.0,788.6196369651332,23.622,236.2204722,524.3105,598.62175,7283.4645595
10458,565.csv,720.0,1.0,,720.0,720.0,720.0,720.0,720.0
10459,12870.csv,2300.0,2.0,707.1067811865476,1800.0,2050.0,2300.0,2550.0,2800.0
10460,7480.csv,849.7935320619524,42.0,877.8392541216041,39.37,303.7401574,590.5511805,1074.9995,4000.0
10461,6946.csv,650.7739379706667,54.0,376.6797118595292,15.0,356.25,550.0,1000.0,1733.333333333
10462,203.csv,646.5704077669902,103.0,161.4631304823656,50.0,550.5899999999999,614.0,744.093,1157.478
10463,1797.csv,300.0,2.0,0.0,300.0,300.0,300.0,300.0,300.0
10464,4837.csv,1145.27559025,2.0,784.49878364786,590.5511805,867.913385375,1145.27559025,1422.6377951250001,1700.0
10465,10901.csv,497.12699541375,160.0,388.00194542461594,3.937,311.2204722,450.0,590.5511805,3900.0
10466,3180.csv,1060.0,3.0,185.35371590556258,860.0,977.0,1094.0,1160.0,1226.0
10467,5281.csv,623.6389186715193,26.0,362.3406213615295,7.2834645595,299.425,635.0,878.75,1259.8425184
10468,3828.csv,702.4319301241725,29.0,381.1164842246935,39.3700787,590.5511805,787.4,1000.0,1201.0
10469,6950.csv,2122.5555554889725,36.0,1331.7488919011562,100.0,1600.0,2000.0,2312.49999940075,7800.0
10470,7496.csv,501.9677361,2.0,375.823384770922,236.2204722,369.09410415,501.9677361,634.84136805,767.715
10471,6788.csv,1231.5818317441317,38.0,1190.4956005045185,39.3700787,378.05118071674997,590.5511805,2000.0,4213.0
10472,12866.csv,600.0,1.0,,600.0,600.0,600.0,600.0,600.0
10473,573.csv,3621.933409386072,112.0,14050.297940420049,15.748,398.42519675,590.5511805,881.25,118110.0
10474,215.csv,718.3043653846154,26.0,160.78537383963493,511.0,600.0,669.0,830.756625,1150.0
10475,1781.csv,480.2821519833333,6.0,178.85790011925465,300.0,361.8602361,472.4409444,501.968503425,800.0
10476,1959.csv,1404.5406823370606,15.0,2315.891105648075,100.0,275.5905509,600.0,1350.0,9300.0
10477,3196.csv,847.6050907666666,39.0,305.20910759171187,100.0,767.715,787.401574,1078.7391017999998,1500.0
10478,10917.csv,154.79002618233335,3.0,117.88796892465719,39.3700787,94.6850392735,149.999999847,212.4999999235,275.0
10479,4821.csv,1202.8871388879168,12.0,455.75052510001825,100.0,1000.0,1339.9606292175,1425.0,1900.0
10480,2288.csv,1200.0,1.0,,1200.0,1200.0,1200.0,1200.0,1200.0
10481,3182.csv,411.0236219,3.0,380.61073257455644,39.3700787,216.53543285,393.700787,596.8503935,800.0
10482,10903.csv,2147.2216305529387,53.0,9022.844889731658,7.87401574,196.8503935,311.0,469.0,47244.0
10483,4835.csv,1181.102361,1.0,,1181.102361,1181.102361,1181.102361,1181.102361,1181.102361
10484,1795.csv,2811.3679049687175,184.0,13921.99200956579,7.87401574,472.33070829999997,600.0,800.0,172800.0
10485,201.csv,662.764855522,310.0,180.52596253379457,3.937,582.7570000000001,606.149,762.8335,1480.312
10486,6944.csv,3242.2648728301388,36.0,2355.0102154480287,39.3700787,2200.0,2912.00787255,4050.0,15000.0
10487,7482.csv,3202.6305833415568,199.0,17074.336666664174,39.3700787,595.5,900.0,1800.0,171496.0628172
10488,12872.csv,1000.0,1.0,,1000.0,1000.0,1000.0,1000.0,1000.0
10489,567.csv,2420.0275581749997,12.0,3830.5152974514185,125.0,374.01574765,590.5511805,1920.75,12000.0
10490,8969.csv,410.0,1.0,,410.0,410.0,410.0,410.0,410.0
10491,5295.csv,803.7110238450952,114.0,1118.7455569654837,10.0,303.25,590.5511805,780.5511805,7900.0
10492,12682.csv,958.1102361,4.0,591.0864425973506,425.0,460.58070829999997,936.2204722,1433.75,1535.0
10493,8799.csv,264.0,1.0,,264.0,264.0,264.0,264.0,264.0
10494,8941.csv,1196.85039248,1.0,,1196.85039248,1196.85039248,1196.85039248,1196.85039248,1196.85039248
10495,10095.csv,5105.51,2.0,4659.112439102538,1811.02,3458.265,5105.51,6752.755,8400.0
10496,3814.csv,580.707795125,16.0,93.71904819907981,393.700787,590.5511805,629.92,629.92,629.92
10497,229.csv,416.1026144992593,108.0,279.80509873699117,31.496,187.007873825,400.0,591.0,1200.78740035
10498,1965.csv,1352.05019675,16.0,824.9423900064493,87.0,621.25,1377.901574,2150.0,2400.0
10499,1971.csv,1102.5881227441666,12.0,1209.2659520050975,158.9,472.2440940575,748.200787,1150.27559025,4527.5590505
10500,4809.csv,480.0,1.0,,480.0,480.0,480.0,480.0,480.0
10501,10081.csv,1299.2125971,1.0,,1299.2125971,1299.2125971,1299.2125971,1299.2125971,1299.2125971
10502,3800.csv,1099.999999541,2.0,282.842713123743,899.999999082,999.9999993115,1099.999999541,1199.9999997705,1300.0
10503,12696.csv,708.6614166,1.0,,708.6614166,708.6614166,708.6614166,708.6614166,708.6614166
10504,6978.csv,571.9159760500002,30.0,473.5596056612464,59.055,303.7401574,486.2204722,590.5511805,2400.0
10505,9493.csv,1000.0,1.0,,1000.0,1000.0,1000.0,1000.0,1000.0
10506,8955.csv,1569.0,2.0,521.8448045156721,1200.0,1384.5,1569.0,1753.5,1938.0
10507,1024.csv,888.1813104587507,516.0,1458.997230698374,1.0,353.0,590.5511805,984.438975625,16929.133841
10508,6993.csv,369.3333333333333,3.0,373.0768464181787,145.0,154.0,163.0,481.5,800.0
10509,8766.csv,680.4459259516667,3.0,501.8889506642205,379.921259455,390.7476297275,401.574,830.7082592,1259.8425184
10510,11374.csv,1220.0,1.0,,1220.0,1220.0,1220.0,1220.0,1220.0
10511,3633.csv,1049.8687653333334,6.0,667.5134632146462,393.700787,511.8110231,905.5118101,1476.37795125,2047.2440924
10512,5242.csv,90.0,1.0,,90.0,90.0,90.0,90.0,90.0
10513,11412.csv,1000.0,1.0,,1000.0,1000.0,1000.0,1000.0,1000.0
10514,3155.csv,753.7329058257745,275.0,353.64974055077084,39.3700787,590.5511805,787.401574,984.2509837499999,2511.806
10515,8000.csv,1411.4753038363635,11.0,1226.3095034884545,330.0,550.0,753.0,2090.0,3779.5275552
10516,7333.csv,1381.8192591428574,28.0,387.5500560297104,39.37,1493.602361,1574.803148,1574.803148,1574.803148
10517,1742.csv,1020.47165326865,20.0,836.9933949222311,39.3700787,524.163385375,950.0,1322.4409445275,3850.0
10518,13205.csv,348.27755870625,8.0,212.43889937516488,39.3700787,248.72047220000002,374.01574765,487.2047239125,590.5511805
10519,8014.csv,506.9716534792799,25.0,360.26208640457315,39.3700787,200.0,350.0,800.0,1200.0
10520,7327.csv,881.5942175540714,28.0,946.4485375268474,39.3700787,378.9370074875,607.77559025,892.3228337355,3976.3779487
10521,1756.csv,3055.915216526744,43.0,10450.224842054347,39.3700787,551.1811018,590.5511805,748.0314953,60000.0
10522,13211.csv,157.4803148,1.0,,157.4803148,157.4803148,157.4803148,157.4803148,157.4803148
10523,6039.csv,673.4441499999998,22.0,266.6238051160683,160.0,562.991,600.0,732.498875,1531.493
10524,10718.csv,1181.102361,1.0,,1181.102361,1181.102361,1181.102361,1181.102361,1181.102361
10525,11406.csv,1396.7585300833334,6.0,1317.516174369531,350.0,477.637795125,795.27559025,2050.0,3600.0
10526,3141.csv,926.8368634166667,12.0,285.36706382916026,500.0,800.0,950.0,1185.82677075,1220.47
10527,4148.csv,501.56036838028194,71.0,344.1208183557026,39.3700787,354.3307083,393.7,590.5511805,1791.33858085
10528,11360.csv,15304.362054395633,38.0,59185.20714961647,39.3700787,360.92519675,475.0,762.4015740254999,322800.0
10529,3627.csv,1348.43401869779,14.0,260.41601965016025,984.2519675,1181.1,1190.9425,1574.803148,1799.209
10530,2539.csv,2059.969451352381,21.0,1278.122625802487,590.5511805,944.8818888,1980.311,2755.905509,4720.0
10531,5256.csv,534.50944859,10.0,189.57553266996206,39.3700787,532.5,570.86614115,605.137795125,720.0
10532,1030.csv,946.2030201678815,118.0,466.35598087510624,150.0,607.4803148,982.1259837499999,1289.370077425,2100.0
10533,6987.csv,482.97214916803273,61.0,373.87153093400093,2.0,393.7,393.7,393.7,2000.0
10534,12669.csv,350.0,2.0,282.842712474619,150.0,250.0,350.0,450.0,550.0
10535,7441.csv,488.119321576923,13.0,363.99281699050744,100.0,200.0,370.0,725.0,1200.0
10536,4160.csv,941.9433271663421,38.0,481.28462470996186,39.37,790.5511805,1061.8110231,1215.0,2200.0
10537,2511.csv,1661.9251872436653,112.0,6611.632773588857,39.3700787,749.5078738249999,1000.0,1359.19875,70866.14166
10538,10056.csv,1530.6637079057639,72.0,1900.2843317961872,6.25,1003.9354722,1200.785,1650.0,15600.0
10539,12899.csv,1576.6860767882354,17.0,4076.662888826444,10.0,472.4409444,700.0,825.0,17322.8
10540,6777.csv,555.23105509,20.0,204.3952144169373,275.0,415.0,553.0905508999999,600.0,1000.0
10541,9444.csv,333.3333333333333,3.0,251.66114784235833,100.0,200.0,300.0,450.0,600.0
10542,1018.csv,577.8469236272043,93.0,280.6364725952335,100.0,393.700787,551.1811018,708.6614166,1574.803148
10543,8982.csv,407.08661386,3.0,93.48880911486965,300.0,374.40944859,448.81889718,460.62992079,472.4409444
10544,12641.csv,2804.0314952999997,6.0,1701.6990193073586,157.4803148,1784.5,3275.0,4192.5,4330.708657
10545,7469.csv,731.1344965387754,49.0,778.4365147543892,39.3700787,450.0,590.5511805,700.0,5551.1810967
10546,12127.csv,984.2519675,5.0,176.0683445054331,905.5118101,905.5118101,905.5118101,905.5118101,1299.2125971
10547,13239.csv,488.94130757777776,9.0,147.14736767974892,250.0,393.700787,511.8110231,590.5511805,708.6614166
10548,6011.csv,826.77,2.0,0.0,826.77,826.77,826.77,826.77,826.77
10549,9322.csv,3900.0,2.0,1272.7922061357856,3000.0,3450.0,3900.0,4350.0,4800.0
10550,5518.csv,557.6753799351511,86.0,430.5106512471134,1.0,199.0,500.0,865.0,1700.0
10551,2277.csv,1071.2981555861531,3278.0,1738.5436608588775,1.0,590.5511805,1100.0,1300.0,62600.0
10552,10730.csv,40000.0,1.0,,40000.0,40000.0,40000.0,40000.0,40000.0
10553,3169.csv,1040.0,1.0,,1040.0,1040.0,1040.0,1040.0,1040.0
10554,4606.csv,1577.930345069231,13.0,1790.4929582611403,196.8503935,275.5905509,1150.0,1325.0,6000.0
10555,2263.csv,753.0144486324999,48.0,171.45015595976332,465.0,669.29,688.97637725,730.35325,1062.99
10556,10724.csv,412.79527544999996,4.0,193.3915279479227,200.0,275.0,425.5905509,563.38582635,600.0
10557,4612.csv,10832.676334706946,19.0,4083.87497912263,1082.0,11460.0,12600.0,13100.0,13800.0
10558,12133.csv,658.1190939937501,8.0,320.4120041709523,196.8503935,499.21259837499997,698.618109925,944.8818888,984.2519675
10559,6005.csv,798.4593283856522,23.0,261.8675587178971,236.2204722,708.6614166,862.20472353,862.20472353,1200.0
10560,9336.csv,3332.91141405,8.0,5242.525413186934,39.3700787,393.92519675,516.53543285,3838.58267325,11811.02361
10561,6763.csv,569.9669160780331,151.0,528.9078306570292,1.0,340.35433054,420.0,600.0,3799.205
10562,9450.csv,742.8871388666666,3.0,440.9972222684699,320.0,514.3307083,708.6614166,954.3307083,1200.0
10563,8996.csv,688.9749999999999,2.0,139.19396987657188,590.55,639.7624999999999,688.9749999999999,738.1875,787.4
10564,598.csv,550.66832083,17.0,380.46447516681656,20.0,275.0,540.0,750.0,1400.0
10565,12655.csv,9770.521653337499,4.0,9799.143504886893,807.08661335,2001.7716533375,8587.5,16356.25,21100.0
10566,4174.csv,837.952755775,4.0,362.34938927458836,511.8110231,570.452755775,770.0,1037.5,1300.0
10567,2505.csv,820.8548945687061,85.0,668.3016656917629,3.93700787,511.8110231,708.6614166,1102.3622036,4098.0
10568,10042.csv,282.07349073333336,3.0,199.00219717747757,110.0,173.1102361,236.2204722,368.1102361,500.0
10569,3394.csv,465.4855640166666,3.0,147.4073442118896,295.27559025,422.637795125,550.0,550.5905508999999,551.1811018
10570,1583.csv,580.4753936319154,441.0,1876.562240475879,3.149606296,314.9606296,393.700787,590.5511805,39370.0
10571,771.csv,544.74898,50.0,32.66268687130091,488.0,547.0,550.0,559.054,663.0
10572,7694.csv,1698.7204722000001,4.0,638.4086499770847,944.8818888,1436.2204722,1675.0,1937.5,2500.0
10573,9861.csv,620.3254592958333,24.0,286.8622084428713,150.0,450.0,600.0,900.0,950.0
10574,2934.csv,1000.0,2.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
10575,5083.csv,1831.7793725779366,157.0,5459.2685761495,10.0,560.0,858.266,1200.0,60000.0
10576,2920.csv,1574.803148,1.0,,1574.803148,1574.803148,1574.803148,1574.803148,1574.803148
10577,4389.csv,650.0,2.0,70.71067811865476,600.0,625.0,650.0,675.0,700.0
10578,5097.csv,742.3381953475409,61.0,477.88966338131127,10.0,400.0,669.2913379,900.0,2500.0
10579,7858.csv,2254.9238842333334,3.0,1958.845347985703,826.7716527,1138.3858263500001,1450.0,2969.0,4488.0
10580,7680.csv,1396.2666666666667,3.0,583.8446825426548,744.0,1159.4,1574.8,1722.4,1870.0
10581,9875.csv,125.984,1.0,,125.984,125.984,125.984,125.984,125.984
10582,1597.csv,1923.279391611654,55.0,2336.998638341328,39.3700787,508.5,1000.0,1836.5,8640.0
10583,3380.csv,457.29735540760095,847.0,410.1882049051166,15.748,275.5905509,440.944,591.0,9448.8
10584,5929.csv,381.6272962666667,3.0,487.7927859321194,100.0,100.0,100.0,522.4409444,944.8818888
10585,11837.csv,2277.2063745868118,69.0,13035.649363819966,39.37,393.700787,590.5511805,866.1417314,108897.6376842
10586,5901.csv,956.8593536951724,29.0,936.2844544250091,10.0,400.0,620.0,1200.0,4800.0
10587,11189.csv,163.33333333333334,3.0,46.18802153517006,110.0,150.0,190.0,190.0,190.0
10588,2908.csv,1100.0,1.0,,1100.0,1100.0,1100.0,1100.0,1100.0
10589,10297.csv,390.31967715865557,90.0,378.25419614096336,19.685,177.165,245.078740035,500.0,2800.0
10590,7870.csv,590.5511805,2.0,278.3884962461805,393.700787,492.12598375,590.5511805,688.97637725,787.401574
10591,9685.csv,31653.5432748,1.0,,31653.5432748,31653.5432748,31653.5432748,31653.5432748,31653.5432748
10592,995.csv,1207.435324332775,8.0,612.2495169873497,393.7,796.85,1119.9999992911,1547.2925,2299.21259608
10593,12480.csv,787.2,2.0,88.81261171703039,724.4,755.8,787.2,818.6,850.0
10594,759.csv,684.1106,25.0,276.07799819978413,484.0,550.0,555.0,579.0,1252.0
10595,7864.csv,733.7674133992308,13.0,549.7059302637965,10.0,360.0,571.0,900.0,2100.0
10596,9691.csv,473.702900115,18.0,600.4643362373247,10.0,100.0,268.1102361,481.25,2010.0
10597,981.csv,821.4936853449411,68.0,609.7282086688914,10.0,497.5,700.0,907.480314035,3937.0
10598,9849.csv,507.94256589411765,17.0,304.22314237981504,63.0,250.0,551.0,650.0,1181.102361
10599,12494.csv,766.535177075,4.0,460.86694253720464,354.3307083,472.440177075,655.905,950.0,1400.0
10600,10283.csv,1102.3622036,1.0,,1102.3622036,1102.3622036,1102.3622036,1102.3622036,1102.3622036
10601,11823.csv,260.0725,4.0,142.17319845291985,171.0,190.3875,198.425,268.11,472.44
10602,5915.csv,1764.9606296,2.0,1605.188071447099,629.9212592,1197.4409444,1764.9606296,2332.4803148,2900.0
10603,13007.csv,778.6765591007692,13.0,413.324334549435,39.3700787,590.5511805,885.0,984.2519675,1580.0
10604,1540.csv,2050.2821571960003,10.0,2630.231740595178,100.0,300.78740137,1515.0,2514.7637776,8937.0
10605,12319.csv,625.1369848484848,66.0,135.20408192921855,300.0,556.875,598.712,614.75,1181.1
10606,7131.csv,1200.0,1.0,,1200.0,1200.0,1200.0,1200.0,1200.0
10607,8202.csv,502.10790969285716,35.0,312.8554317108768,30.0,334.64527545,472.44,700.0,1181.102361
10608,4438.csv,440.23622035999995,5.0,356.1112741816698,100.0,100.0,500.0,551.1811018,950.0
10609,3357.csv,823.6454351923952,3136.0,15251.626066639565,2.32283,80.0,196.85,314.9606296,724960.6291818
10610,11610.csv,255.137795074,10.0,171.69598938640405,39.3700787,106.25,307.4803148,314.9606296,590.5511805
10611,2049.csv,717.1901572725001,20.0,541.6351752750232,67.0,419.803149275,656.5,781.8503935,2400.0
10612,5726.csv,983.5430929015826,1013.0,1499.2792231598976,35.43307083,530.0,748.0314953,1050.0,39370.0
10613,10268.csv,288.8562991875,8.0,135.32415304356994,193.0,199.212598375,253.0,291.75,600.0
10614,3431.csv,1061.2283458669,10.0,642.4962253806443,157.4803148,496.8503935,1181.102361,1380.0,2165.3543285
10615,11176.csv,539.133410060865,20.0,414.6375407346546,1.181102361,317.42275,393.8503935,625.0,1525.0
10616,7657.csv,650.8981626466667,45.0,491.9753999951238,180.0,327.0,500.0,750.0,2030.0
10617,8564.csv,334.64566895,3.0,325.2502288386839,118.1102361,147.637795125,177.16535415,442.913385375,708.6614166
10618,1226.csv,650.225962978319,47.0,427.0715292210359,39.0,391.8503935,520.0,917.75590505,1850.3936989
10619,6549.csv,720.9305599325581,43.0,753.5817975535505,39.3700787,216.53543285,480.0,1000.0,3188.9763747
10620,7643.csv,401.7461538461538,13.0,29.52534547877511,392.0,393.7,393.7,393.7,500.0
10621,1232.csv,787.5,2.0,441.9417382415922,475.0,631.25,787.5,943.75,1100.0
10622,5054.csv,1760.8871388666666,15.0,935.0727864751184,100.0,1181.102361,1650.0,2550.0,2900.0
10623,3425.csv,1595.537578877856,1232.0,1032.3336354074713,12.5,1063.0,1476.376475625,1968.503935,27120.0
10624,11162.csv,533.38582635,5.0,323.18283466174614,200.0,334.64566895,400.0,748.0314953,984.2519675
10625,3343.csv,437.9370074875,8.0,146.44664562671747,196.8503935,354.3307083,413.16535415,590.5511805,590.5511805
10626,11604.csv,1012.3099910348486,66.0,662.4555170306678,39.3700787,590.5511805,793.700787,1368.1102348250001,3600.0
10627,5732.csv,1889.1711298976784,227.0,1716.5580734711368,216.53543285,781.5,1200.0,2400.0,7870.0
10628,9108.csv,510.0,1.0,,510.0,510.0,510.0,510.0,510.0
10629,13013.csv,2437.342519505,6.0,3821.1415118255086,39.3700787,188.23818888,509.842519165,2965.4330707025,9700.0
10630,1554.csv,854.3299629333334,6.0,762.4942560867573,314.9606296,361.2204722,500.0,1069.8818888,2236.216
10631,7125.csv,646.6666666666666,3.0,137.9613472438325,490.0,595.0,700.0,725.0,750.0
10632,8216.csv,473.42519675,2.0,391.1358377668204,196.8503935,335.137795125,473.42519675,611.712598375,750.0
10633,4404.csv,2188.4807611066663,30.0,1269.7762709734452,850.0,1000.0,1369.0,3600.0,3800.0
10634,10532.csv,766.9510330936874,32.0,1014.0077998082434,39.3700787,292.30511805,393.700787,590.5511805,3937.00787
10635,2075.csv,2503.184427188312,77.0,5021.276228466645,10.0,500.0,700.0,1400.0,36000.0
10636,9120.csv,596.8503935,2.0,287.29692870305746,393.700787,495.27559025,596.8503935,698.4251967499999,800.0
10637,6213.csv,645.0671119047619,126.0,181.28168639119863,75.0,591.0,600.0,768.75,1122.045
10638,12325.csv,580.9369523809523,21.0,163.895217927637,59.055,523.621,600.0,600.0,850.0
10639,8558.csv,738.1627291166666,3.0,102.8041735912352,620.0,703.700787,787.401574,797.2440936749999,807.08661335
10640,956.csv,1648.3690697719999,100.0,1317.1978643069199,100.0,570.86614115,1001.968503425,2848.0314952999997,5000.0
10641,12443.csv,431.10222797500006,4.0,281.7369639950866,118.1102361,230.314559025,468.50366895,669.2913379,669.2913379
10642,9646.csv,1346.4566929,6.0,1012.4649377694478,39.3700787,529.527559025,2000.0,2000.0,2000.0
10643,6575.csv,1111.6666666666667,6.0,218.2958237499441,669.0,1170.75,1200.0,1200.0,1240.0
10644,10254.csv,2574.8,4.0,2541.7540190453783,600.0,1275.0,1700.0,2999.8,6299.2
10645,2713.csv,840.2275275955128,78.0,543.1366383693373,39.3700787,403.54309025,787.401574,1181.1,3149.6
10646,4362.csv,608.3333330613333,6.0,283.5783251027953,400.0,412.5,474.99999974499997,724.9999998725,1099.999998878
10647,5068.csv,4434.013778875,4.0,3724.387167447968,100.0,1944.291336625,4979.52755775,7469.25,7677.0
10648,10240.csv,359.34207574545457,11.0,178.8183613190756,75.0,277.4803148,394.0,433.0,708.6614166
10649,2707.csv,628.2007312680851,47.0,286.4009554011135,100.0,416.53499999999997,500.0,883.0708657,1300.0
10650,3419.csv,1024.5740482645888,756.0,530.7619726732473,39.3700787,708.6614166,977.5,1260.0,6400.0
10651,4376.csv,1436.5135341125,8.0,1014.3787927609492,354.33,826.7716527,992.12498375,1874.9962500000001,2999.994
10652,942.csv,8339.602489524748,131.0,85924.43062560729,9.8425,405.0,775.0,1032.5,984250.0
10653,12457.csv,865.2373452285714,14.0,495.3451529458972,78.7401574,479.33070829999997,833.0708657,1186.25,1650.0
10654,6561.csv,2275.0,1.0,,2275.0,2275.0,2275.0,2275.0,2275.0
10655,9134.csv,1474.43947682,5.0,1377.8006147095796,511.8110231,590.5511805,590.5511805,2010.0,3669.284
10656,6207.csv,707.186180922245,49.0,162.66801077346412,51.181,610.235,700.0,827.0,984.25
10657,1568.csv,393.65105461783884,273.0,286.8373048490667,20.0,200.0,300.0,580.0,1614.1732267
10658,12331.csv,633.77406,15.0,152.69465733893244,507.873,549.99945,598.0,650.5,1090.0
10659,7119.csv,541.6239497996665,12.0,783.6258650897013,150.0,199.999999949,245.6102361,445.275,2952.7559025
10660,4410.csv,4282.487102887931,29.0,1300.0138760006623,492.12598375,4800.0,4800.0,4800.0,5000.0
10661,11638.csv,300.0,1.0,,300.0,300.0,300.0,300.0,300.0
10662,10526.csv,1000.0,1.0,,1000.0,1000.0,1000.0,1000.0,1000.0
10663,2061.csv,8157.898892545596,193.0,36890.82311401944,39.3700787,393.700787,590.5511805,590.5511805,221220.4722153
10664,5849.csv,4654.647922473684,19.0,2442.2925644839183,125.984,2432.0,4724.0,6600.0,8267.716527
